date,locality,state,location,title,size_text,size_low,size_high,organizations,participants,claims,valence,event_type,police_measures,participant_measures,police_injuries,participant_injuries,arrests,property_damage,police_deaths,participant_deaths,macroevent,notes,coder,source1,source2,source3,source4,source5,source6,source7,source8,source9,source10,source11,source12,source13,source14,source15,source16,source17,source18,source19,source20,source21,source22,source23,source24,source25,source26,source27,source28,source29,source30
2021-06-22,Pittsburgh,PA,"Cathedral of Learning, University of Pittsburgh","Tell Us the Truth, Pitt Rally",around 20,20,20,Divest Pittsburgh; Stop the Station; Pittsburgh DSA,,"against climate change, against police violence, against capitalism, against oil pipelines, for native peoples' rights",1,rally; march,,,,,,,,,,,,https://twitter.com/stopthestation/status/1406774406794420226,https://twitter.com/FossilFreePitt/status/1407526258846711811,https://pittnews.com/article/165840/visual/photos-tell-us-the-truth-pitt-rally/,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-22,Plymouth,MA,Plymouth Public Library,,,,,MassResistance,,"against Drag Queen Story Hour, against exposing children to transgender people",2,protest,,,,,,,,,,,,https://onenewsnow.com/culture/2021/06/28/drag-queen-story-hour-is-back-but-so-are-protesters,https://whdh.com/news/drag-queen-story-hour-in-plymouth-draws-ire-from-some/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-22,Rockford,IL,Rockford City Hall,,,,,May 30th Alliance,,"against racism, against police violence",1,demonstration,,encamped outside city hall,,,,,,,,,,https://twitter.com/M30Alliance/status/1370029296509652993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-22,Saint Louis,MO,"Clyde C. Miller Career Academy, 1000 N. Grand",Rally for Education,count video,15,20,,parents; students,against planned closure of several public schools in north St. Louis,0,protest,,,,,,,,,,,,https://fox2now.com/news/missouri/protest-planned-outside-slps-board-meeting-in-response-to-school-closings/,https://www.kmov.com/news/parents-upset-over-city-school-closures-protest-outside-school-board-meeting/article_dd99331a-d3ac-11eb-88c0-0b499db2307a.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-22,Sherman Oaks,CA,"Sherman Oaks Galleria, Sepulveda Blvd and Ventura Blvd",,,,,The Valley of Change,,"Black Lives Matter, against police brutality",1,demonstration,,,,,,,,,,,,https://twitter.com/ACatWithNews/status/1423588411227611136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-22,Springfield,MA,,,count video,25,35,Raise Up Massachusetts; 1199SEIU United Healthcare Workers East; Massachusetts Senior Action Council; Mass. Jobs for Justice; Springfield Education Association,elected officials,"in support of state tax on millionaires, for Fair Share Amendment, for more equitable state taxes and education funding",1,rally,,,,,,,,,,,,https://www.wwlp.com/news/local-news/hampden-county/activists-politicians-rally-in-springfield-in-support-of-millionaires-tax/,https://www.masslive.com/springfield/2021/06/millionaires-tax-rally-in-springfield-part-of-a-statewide-push-to-change-massachusetts-constitution-in-2022.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-22,Washington,DC,2nd St & East Capitol St NE,Statehood Is Racial Justice Rally,hundreds,200,200,DC Vote,,"for D.C. statehood, for racial justice",1,rally,,,,,,,,,,,,https://www.facebook.com/events/318306496430318,https://www.instagram.com/p/CQbGZ6bB93v/?utm_source=ig_web_copy_link,https://twitter.com/ShutDown_DC/status/1407324166357925890,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-22,Washington,DC,Dupont Circle; North Capitol St NW,,,,,,,"against Amazon, Amazon hurts",1,banner drop,,,,,,,,,,,,https://twitter.com/patrickjyoung/status/1407301401135484936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-22,Wooster,OH,Wooster Square,,,,,Wayne County Racial Justice Coalition,,against racism,1,demonstration,,,,,,,,,,,,online submission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-22,Worcester,MA,St. Vincent Hospital,,,,,Massachusetts Nurses Association,nurses,for fair contract and safe staffing levels for nurses at St. Vincent Hospital,0,strike; picket,,,,,,,,,,,,https://www.telegram.com/story/news/2021/07/21/st-vincent-hospital-nurses-strike-marlena-pellegrino-tenet-healthcare/8043601002/,https://www.masslive.com/worcester/2021/07/supporters-march-through-worcester-in-solidarity-with-striking-saint-vincent-hospital-nurses-well-be-here-as-long-as-it-takes.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,Antioch,CA,Antioch Police Department,,count video,15,20,,family; elected officials,"for justice for Angelo Quinto, against police brutality",1,rally; press conference,,,,,,,,,,,,https://www.ktvu.com/news/demand-for-answers-in-the-death-of-angelo-quinto-at-antioch-police-hq-rally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,Arnold,MD,,,,,,Maryland Professional Employees Council,state park rangers,for COVID response pay for Maryland state park rangers,0,march,,,,,,,,,,Hiked to Annapolis,,https://www.baltimoresun.com/health/bs-hs-state-hospital-workers-protest-20210623-ni34de2xkne6rfadwiixiickz4-story.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,Baltimore,MD,"Baltimore Police Department - Western District, 1034 N Mount St",,,,,West Wednesday,,"for justice for all victims of police violence, for police accountability, against racism",1,demonstration,,,,,,,,,,Week 413,,https://twitter.com/WestWednesday/status/1407837329025208325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,Bellaire,MI,Antrim County Courthouse,,count pic,30,35,,county clerks; supporters,"in support of County Clerk Cheryl Guy, against Republican claims of election fraud, stop undermining our democracy, fair maps fair elections",1,rally,,,,,,,,,,,,https://www.record-eagle.com/news/election-prompts-support-for-clerk-report-of-no-fraud-and-audit-request/article_831b245c-d45b-11eb-bce4-2bcd4e9df298.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,Brookwood,AL,Warror Met Coal Inc.,,,,,United Mine Workers of America,,against unfair labor practices at Warrior Met Coal,0,strike; picket,,,,,,,,,,,,https://twitter.com/means_tv/status/1405987444156157952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,Burley,ID,Freedom Park,Arise USA The Resurrection Tour,,,,Constitutional Sheriff & Peace Officer's Association; Earth Intelligence Network,,"for constitutional freedom, for health freedom, for Christian faith, for patriotism, for sovereign citizenship",2,rally,,,,,,,,,,,,https://ariseusa.com/about/,https://bigbatusa.org/2021/06/21/location-29-burley-id-23-june-6-830-pm/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,Canton,NY,St. Lawrence County Courthouse,,about a dozen,12,12,,,"for justice for Treyanna Summerville, protect the children",0,rally,,,,,,,,,,,,https://www.nny360.com/news/stlawrencecounty/group-rallies-seeking-justice-for-treyanna-summerville/article_ed9d17e1-b533-58a5-afb6-01899f8611c8.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,Catonsville,MD,Spring Grove Psychiatric Center,,,,,AFSCME Coucil 3,workers,"for COVID response pay and safer working conditions for workers at Spring Grove Hospital Center, respect our service",0,picket,,,,,,,,,,,,https://www.baltimoresun.com/health/bs-hs-state-hospital-workers-protest-20210623-ni34de2xkne6rfadwiixiickz4-story.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,Chicago,IL,Chicago City Hall,,,,,Chicago Alliance Against Racist and Political Repression; Black Lives Matter Chicago; US Palestinian Community Network,elected officials,"for Empowering Communities for Public Safety ordinance, for community oversight of police, against Mayor Lori Lightfoot, against police brutality, against racism",1,rally,,,,,,,,,,,,https://www.facebook.com/caarpr/videos/347160830361418/,https://twitter.com/uspcn/status/1407712930666254347,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,Chicago,IL,James R. Thompson Center,,about two dozen,24,24,Preservation Chicago,,"against potential sale of James R. Thompson Center, for preservation of historic building, do we dare squander Chicago's great architecture history",0,protest,,,,,,,,,,,,https://www.chicagotribune.com/news/breaking/ct-save-the-thompson-center-rally-20210624-khbi3f4eb5entoygfc773l3fqi-story.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,Chicopee,MA,Paulo Freire Social Justice Charter School,,dozens; more than 50,24,50,United Auto Workers Local 2322,teachers; parents; students; alumni,"against non-renewal of contracts for more than half of the teachers at Paulo Freire Social Justice Charter School, for collective bargaining rights, stop union busting",0,picket,,,,,,,,,,,,https://twitter.com/RebeccaTownsend/status/1408031016917344257,https://www.masslive.com/news/2021/06/staff-supporters-picket-at-chicopee-charter-school-after-two-thirds-of-teachers-lose-jobs.html?utm_campaign=masslivenews_sf&utm_source=twitter&utm_medium=social,https://www.gazettenet.com/Paulo-Freire-Social-Justice-Charter-School-union-alleges-union-busting-41135304,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,Dayton,OH,"Capri Lanes, South Dixie Dr",,about 10,10,10,The New Order,,"in support of man accused of throwing bowling ball at an employee of Capri Lanes bowling alley, against racism",1,protest,,,,,,,,,,,,https://www.yahoo.com/news/activists-protest-outside-kettering-bowling-040100011.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,Elizabeth City,NC,Pasquotank County Courthouse,,count video,10,15,,,"for justice for Andrew Brown Jr., for police transparency and accountability, against police brutality, against racism",1,march,,marched in street,,,,,,,,Day 64,,https://twitter.com/PAWGsForBernie/status/1407823897328762885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,Harrisburg,PA,Pennsylvania State Capitol,,,,,We the People PA; CASA; For the Future PA; Tuesdays with(out) Toomey; POWER Interfaith,parents; interfaith clergy; elected officials,for a state budget that prioritizes using American Rescue Plan funds to invest in COVID-19 recovery and community,1,rally,,knocked on door to Senate chamber,,,several,,,,,,,https://twitter.com/pawethepeople/status/1407470138543202304,https://6abc.com/helen-gym-philadelphia-councilmember-arrested-power-interfaith-protest/10824727/,https://www.fox29.com/news/philadelphia-councilmember-helen-gym-arrested-during-protest-at-pa-capitol,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,Honolulu,HI,Honolulu Police Department,,40-50,40,50,,,"against police brutality, for police accountability, against racism",1,protest,,,,,,,,,,,,https://www.staradvertiser.com/2021/06/24/hawaii-news/protesters-demand-investigations-into-more-than-30-alleged-killings-by-honolulu-police-officers/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,Lonoke,AR,"Lonoke County Sheriff's Office, 440 Dee Dee Ln",,dozens,24,24,,family; friends,"for justice for Hunter Brittain, against police violence, for police transparency and accountability",1,protest,asked protesters to stop doing burnouts,burnouts in parking lot,,,,,,,,,,https://katv.com/news/local/teen-witness-to-hunter-brittains-death-by-deputy-shares-his-story,https://www.thv11.com/article/news/local/we-just-want-justice-community-seeks-answers-after-fatal-shooting-of-lonoke-teen/91-119e705b-4ae2-44c2-9dda-1671a92ecefa,https://www.katv.com/news/local/jacksonville-naacp-say-end-to-police-violence-is-overdue-after-ak-teen-shot-by-deputy,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,Los Angeles,CA,1313 W 8th St,,,,,Black Lives Matter LA,,"against police violence, for ending police associations, for defunding police, Black Lives Matter, for LGBTQ+ rights",1,rally,,,,,,,,,,,,https://twitter.com/BLMLA/status/1407805856888999936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,McCalla,AL,Tannehill State Ironworks Park,United We Stand for Miners on Strike at Warrior Met,,,,United Mine Workers of America,,"in solidarity with striking mine workers at Warrior Met Coal, for collective bargaining rights, against unfair labor practices",0,rally,,,,,,,,,,,,https://www.cbs42.com/news/local/umwa-to-hold-rally-for-union-workers-in-mccalla/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,New York,NY,"Carl Schurz Park, Manhattan",,,,,Upper East Side for Black Lives Matter,,"against racism, against police violence",1,vigil; march,,,,,,,,,,,,https://www.instagram.com/p/CQcOvOQnwne/?utm_source=ig_web_copy_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,New York,NY,"City Hall Park, Manhattan",Rally for a Fair Chance at Housing,,,,Fair Chance for Housing NYC,,"for Fair Chance for Housing Act, for Intro 2047, against housing discrimination against people with criminal convictions",1,rally,,,,,,,,,,,,https://www.instagram.com/p/CQcOvOQnwne/?utm_source=ig_web_copy_link,https://www.instagram.com/p/CQPALVehb8G/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,New York,NY,"Columbus Circle, Manhattan; Union Square",Posting Up at the Post,,,,,,"against doxxing and villification of protesters by the New York Post, against racist media coverage, against Fox News, against News Corporation",1,rally; march,followed marchers,marched in street,,,,,,,,,,https://www.instagram.com/p/CQcOvOQnwne/?utm_source=ig_web_copy_link,https://twitter.com/protest_nyc/status/1407793132998168580,https://twitter.com/protest_nyc/status/1407804063153070085,https://twitter.com/AshAgony/status/1408177133885722630,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,New York,NY,"Cuban Mission to the United Nations, 315 Lexington Ave, Manhattan",,count pic,5,10,New York-New Jersey Cuba Si Coalition,,"for ending U.S. economic sanctions on Cuba, in solidarity with political prisoners in Cuba",0,rally,,,,,,,,,,,,https://www.rallylist.com/stand-with-the-world-as-the-un-votes-against-the-us-anti-cuba-blockade/,https://havanatimes.org/photo-feature/nyc-protest-for-cuban-political-prisoners-in-photos/?__cf_chl_jschl_tk__=a3e1726f3d320a7f84052b03dce8bf7fa129b265-1625142497-0-AYZYwhQAyQGMG0qjUaGnmsFfgTMTLV45bLRzyp332jAppqlvq0-FA0hGoEjMpBPAUaLCqMRtFcvEDtRTOCY2fOVVL1lv660vXRU9VkvN6bF5fHRgtZ6SWdWz-MbJ0MwD3TGVbHquaL7iTiwXU7ptCO5Oq5tkGUZC7R72hvYds5WcNGHT9wjkgMPitIQ6IgKpc7hEPPZ9ATnWD4_vP58NqRdhOCnUUQFzrXSXG9wDHIzw4s8iXByQgp7M7hbFUofXRHVnQOp5JUAegSukZG8DwY7aYSQb5KLXtuHZrlz1TMjThkqwot7VnT3WEWqFlN0RYnFn-7paBQbYWsmJ_FVIUs7DpC9F3zme_TRs_0FEKZePqArPLqac7XlGsIPC3rINbfUl42vf_x4Gh8UQ5LNtdfxflD7YNLCR2wDuNqhIH4j-hqAnuvHQdlXAzc-TgqWW5P0dv8Gj-ZQzXeAWrPRmwIQxdKUq2adbgQyGs5dwf-ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,New York,NY,"Flatbush Ave, Brooklyn",,,,,Patriot Front,,for white supremacy,2,direct action,,defaced George Floyd statue,,,,graffiti,,,,,,https://www.nytimes.com/2021/06/24/nyregion/george-floyd-statue-vandalized-brooklyn.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,New York,NY,"McCarren Park, Brooklyn",,,,,,,"against racism, against police violence",1,vigil,,,,,,,,,,,,https://www.instagram.com/p/CQcOvOQnwne/?utm_source=ig_web_copy_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,New York,NY,"News Corp., 1211 6th Ave, Manhattan",Shut the F*X Up,,,,Extinction Rebellion; Resistance Company,,"against white supremacy, against media disinformation, against Fox News",1,demonstration,placed barricades in front of building,musical performance; street theater,,,,,,,,,,https://twitter.com/ScooterCasterNY/status/1407843564533465088,https://twitter.com/ScooterCasterNY/status/1407871512019877888,https://twitter.com/FreedomNTV/status/1407900526629429253,https://www.amny.com/new-york/manhattan/neighborhoods/midtown-manhattan/misinformation-at-fox-news-send-in-the-clowns/,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,New York,NY,"United Metro Energy Corp., 500 Kingsland Ave, Brooklyn",,,,,Teamsters Local 553,,for higher pay and better health benefits for United Metro Energy workers,0,strike; picket,,,,,,,,,,,,https://inthesetimes.com/article/united-metro-energy-labor-politics-unions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,Newark,NJ,Newark City Hall,,,,,Patriot Front,,for white supremacy,2,direct action,,defaced George Floyd statue,,,,graffiti,,,,,,https://www.nj.com/essex/2021/06/george-floyd-statue-in-newark-vandalized-with-graffiti-police-say.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,North Bethesda,MD,The Music Center at Strathmore,,,,,IATSE Local 868; Montgomery County DSA,,"against cuts to staff at Music Center at Strathmore, against union busting",0,picket,,,,,,,,,,,,https://twitter.com/MoCo_DSA/status/1407827916608712709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,Portland,OR,"ODOT Region 1 Headquarters, 123 NW Flanders St",Youth vs. ODOT,,,,Sunrise Movement PDX,,"for moratorium on freeway expansion in Portland metropolitan area, for climate action",1,demonstration,,,,,,,,,,,,https://www.instagram.com/p/CSqD_W8FYY7/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,Raleigh,NC,Martin Street Baptist Church; Bicentennial Plaza,Freedom Ride for Voting Rights,count pic,200,300,Black Voters Matter; Working Families Party; Transformative Justice Coalition,,"for voting rights, for D.C. statehood, for building Black voting power, Black votes matter",1,rally,,,,,,,,,,,,https://blackvotersmatterfund.org/news/black-voters-matters-announces-juneteenth-launch-national-partnerships-for-upcoming-freedom-ride-for-voting-rights/,https://twitter.com/BlackVotersMtr/status/1407811869553967107,https://twitter.com/MsLaToshaBrown/status/1407829434829312005,https://twitter.com/BlackVotersMtr/status/1407861507581415424,https://www.instagram.com/p/CQfJK1bh4j-/?utm_source=ig_web_copy_link,https://www.instagram.com/p/CQe6Q4ZBkGO/?utm_source=ig_web_copy_link,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,Riverhead,NY,"Riverhead Correctional Facility, 100 Center Dr S",,,,,Long Island Peaceful Protest; AINT,,"free Devon Toney, against police brutality, in support of the homeless community, Black Lives Matter",1,demonstration,,,,,,,,,,,,https://twitter.com/protest_nyc/status/1406984902105567235,https://www.liberationnews.org/activists-call-jailing-of-long-island-homeless-activists-a-political-arrest/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,Riverside,CA,"office of state Senator Richard Roth, 3737 Main St",,more than 150,150,150,,barbers; hairstylists; cosmetologists,"against state legislation that would lower cosmetology industry standards and allow unlicensed people to cut hair, against SB 803",0,protest,,,,,,,,,,,,https://www.pe.com/2021/06/22/barbering-and-cosmetology-professionals-to-protest-pending-bill/,https://abc7.com/10825180/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,Rock Hill,SC,Dave Lyle Blvd & Black St,,about 100; hundreds; a few hundred,100,300,,community members,"against police brutality, against racism, Black Lives Matter, no justice no peace no racist police",1,protest; march,riot gear; skirmish line; dispersal order,occupied street; threw bottles and rocks at police; set fire to tree,,,,,,,,,,https://twitter.com/JoeBrunoWSOC9/status/1407873685831262212,https://www.charlotteobserver.com/news/local/article252317298.html,https://www.wccbcharlotte.com/2021/06/23/protesters-gather-outside-rock-hill-police-department-after-video-surfaces-showing-arrest-of-2-black-men/,https://www.wjcl.com/article/11-protesters-arrested-in-south-carolina-after-video-shows-cops-throwing-punches-at-traffic-stop/36838144#,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,Rockford,IL,Rockford City Hall,,,,,May 30th Alliance,,"against racism, against police violence",1,demonstration,,encamped outside city hall,,,,,,,,,,https://twitter.com/M30Alliance/status/1370029296509652993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,Saint George,UT,Dixie State University,,more than 100; hundreds,100,200,Zion Events; Defending Southwestern Utah Heritage Coalition,,against planned name change at Dixie State University,0,rally,,,,,,,,,,,,https://www.thespectrum.com/story/news/2021/06/23/waving-dixie-flags-group-protests-utah-tech-name-change/5331785001/,https://www.stgeorgeutah.com/news/archive/2021/06/24/ajt-dixie-supporters-other-university-name-change-critics-protest-proposed-utah-polytechnic-state/#.YNXCZOhKjtQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,Saint Louis,MO,,,,,,CASE Action,,for voting rights,1,rally,,,,,,,,,,,,https://twitter.com/bertharodz/status/1407785787693932553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,San Francisco,CA,Mission District,,more than 50,50,50,Answer Coalition; Bay Area Venceremos Brigade,,"for ending U.S. economic sanctions on Cuba, return Guantanamo to Cuba",0,caravan,,,,,,,,,,,,https://48hills.org/2021/07/bay-area-residents-join-efforts-to-end-merciless-blockade-of-cuba/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,Sherman Oaks,CA,"Sherman Oaks Galleria, Sepulveda Blvd and Ventura Blvd",,,,,The Valley of Change,,"Black Lives Matter, against police brutality",1,demonstration,,,,,,,,,,,,https://twitter.com/ACatWithNews/status/1423588411227611136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,Skippack Township,PA,State Correctional Institution - Phoenix,,more than 20; 20-30,20,30,,prisoners,against use of isolation units and enhanced detention in state prison,0,hunger strike,,,,,,,,,,,,https://perilouschronicle.com/2021/06/25/pennsylvania-prisoners-start-hunger-strike-against-isolation-practices/,https://www.penncapital-star.com/civil-rights-social-justice/pa-state-prison-inmates-mount-hunger-strike-calling-for-end-to-solitary-confinement/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,Springfield,MO,Park Central Square,,count video,60,80,Birds Aren't Real,,all birds in the United States were killed by the government and replaced by federal drones,0,rally,,,,,,,,,,apparently parody,,https://www.nwahomepage.com/news/around-the-region/spread-the-feathered-gospel-rally-activists-for-unique-movement-visit-springfield/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,Springfield,OR,"Springfield City Hall; Springfield Public Schools, 640 A St",,20-30,20,30,,,"against coronavirus masks and vaccines, against critical race theory, for patriotism",2,rally,observed,threatened journalist,,,,,,,,Organized by pastor Rob Davis,,https://twitter.com/jwcroxton/status/1407835217423835140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,Straight River Township,MN,,,five ,5,5,Giniw Collective,water protectors,"against Line 3 oil pipeline, for indigenous peoples' rights, for environmental protection",1,direct action,,locked themselves to construction equipment,,,,,,,,,,https://twitter.com/GiniwCollective/status/1407669172553854986,https://truthout.org/articles/police-escalate-line-3-standoffs-at-indigenous-water-protector-led-treaty-sites/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,Uniondale,NY,"The Omni Building, 333 Earle Ovington Blvd",Rally for Public Power!,,,,Long Island Progressive Coalition; Suffolk County DSA; Nassau County DSA; Food & Water Watch - New York,,for public ownership of Long Island's electric utility,1,rally,,,,,,,,,,,,https://www.facebook.com/events/876503596234590/,https://actionnetwork.org/events/rally-for-public-power/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,Washington,DC,Dupont Circle,A Rally to Free Ramy Shaath and All Egyptian Political Prisoners,,,,Amnesty International; CodePink; POMED; The Freedom Initiative; Students for Justice in Palestine; Jewish Voice for Peace; Palestinian Youth Movement,,for freeing Ramy Shaath and all political prisoners in Egypt,0,rally,,,,,,,,,,,,https://twitter.com/palyouthmvmt/status/1407084567174037512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,Washington,DC,Supreme Court of the United States; Hart Senate Office Building,Moral March on Manchin & McConnell,hundreds,200,200,Poor People's Campaign; Repairers of the Breach; Kairos Center; Forward Justice Action Network; National Council of Churches; Rainbow PUSH Coalition; Transformative Justice Coalition,,"against Senator Manchin and Senator McConnell, for eliminating the filibuster, for the For the People Act, for voting rights, for infrastructure, for a livable minimum wage",1,march,issued three warnings about arrests,occupied street,,,more than 20,,,,,,,https://twitter.com/RevDrBarber/status/1401920177105772545,https://twitter.com/UniteThePoor/status/1405901520521109506,https://twitter.com/FordFischer/status/1407749052565839875,https://twitter.com/aletweetsnews/status/1407787249639559180,https://twitter.com/aletweetsnews/status/1407792993814429701,https://twitter.com/FordFischer/status/1407817785871327232,https://twitter.com/ColleenBoland/status/1407749964210581507,https://twitter.com/ColleenBoland/status/1407865656079433730,https://www.fox5dc.com/news/rev-jesse-jackson-bishop-william-barber-among-more-than-20-arrested-in-dc-protest,,,,,,,,,,,,,,,,,,,,,
2021-06-23,Watsonville,CA,Landmark Elementary School,,count pic,30,40,California School Employees Association Chapter 132,classified Workers from the Pajaro Valley Unified School District,for compensation for working during the coronavirus pandemic and higher wages for classified workers in Pajaro Valley schools,0,rally,,,,,,,,,,,,https://www.santacruzsentinel.com/2021/06/24/pajaro-valley-unified-classified-employees-rally-for-compensation-outside-of-union-negotiations/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,Wooster,OH,Wooster Square,,,,,Wayne County Racial Justice Coalition,,against racism,1,demonstration,,,,,,,,,,,,online submission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,Worcester,MA,St. Vincent Hospital,,,,,Massachusetts Nurses Association,nurses,for fair contract and safe staffing levels for nurses at St. Vincent Hospital,0,strike; picket,,,,,,,,,,,,https://www.telegram.com/story/news/2021/07/21/st-vincent-hospital-nurses-strike-marlena-pellegrino-tenet-healthcare/8043601002/,https://www.masslive.com/worcester/2021/07/supporters-march-through-worcester-in-solidarity-with-striking-saint-vincent-hospital-nurses-well-be-here-as-long-as-it-takes.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,Youngstown,OH,2649 Glenwood Ave,Stop The Violence Community Prayer Vigil,,,,City of Youngstown Community Initiative To Reduce Violence,,against criminal violence,0,vigil,,,,,,,,,,,,https://www.wkbn.com/news/local-news/stop-the-violence-campaign-to-kick-off-with-prayer-rally-in-youngstown/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,Atlanta,GA,Georgia Department of Labor,,,,,,unemployed workers,"against dysfunction of state unemployment insurance system, against state decision to end $300 federal weekly COVID-19 unemployment insurance supplement early",0,occupation,,camped overnight outside building,,,,,,,,,,https://www.11alive.com/article/news/politics/georgia-unemployment-protest-department-of-labor/85-9a488518-4ca6-4b61-aea2-c72864cb7919,https://www.wsbtv.com/news/local/atlanta/were-going-be-sleeping-streets-group-gathers-protest-end-federal-ui-benefits/ZY4KKA3EG5EQZBSOHBVD745RGI/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,Atlanta,GA,Georgia Department of Labor,We Can't Wait,,,,Atlanta-North Georgia Labor Council,,"against dysfunction of state unemployment insurance system, against state decision to end $300 federal weekly COVID-19 unemployment insurance supplement early",0,rally,,,,,,,,,,,,https://tampa.cbslocal.com/2021/06/25/atlanta-area-labor-union-lawmakers-rally-on-national-day-of-action-on-unemployment/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,Boston,MA,Massachusetts Statehouse,March for Palestine!,count pic,50,60,Students for Justice in Palestine UMass Boston,,"in support of Palestine, against Zionism",0,march,,,,,,,,,,,,https://www.instagram.com/p/CQQxcqFMVaV/?utm_source=ig_web_copy_link,https://www.instagram.com/p/CQhRUIpMpyE/?utm_source=ig_web_copy_link,https://jewishjournal.org/2021/07/01/antisemitism-apparent-in-protest-in-boston-double-murder-in-winthrop/,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,Brookwood,AL,Warror Met Coal Inc.,,,,,United Mine Workers of America,,against unfair labor practices at Warrior Met Coal,0,strike; picket,,,,,,,,,,,,https://twitter.com/means_tv/status/1405987444156157952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,Buffalo,NY,Sahlen Field,,,,,,,"in support of Mayor Byron Brown, four more years",0,rally,,,,,,,,,20210624-buffalo-mayorbrown,,,https://www.wivb.com/news/local-news/buffalo/pro-brown-and-walton-demonstrators-gather-outside-sahlen-field/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
